0.0,0.02513009544333748,0.050244318179769556,0.07532680552793272,0.1003617148512149,0.12533323356430426,0.15022558912075706,0.17502305897527606,0.19970998051440703,0.22427076094938117,0.2486898871648548,0.2729519355173252,0.2970415815770349,0.3209436098072095,0.34464292317451706,0.3681245526846779,0.3913736668372024,0.41437558099328414,0.4371157666509329,0.4595798606214878,0.4817536741017153,0.5036232016357608,0.5251746299612957,0.5463943467342691,0.5672689491267565,0.5877852522924731,0.6079302976946054,0.6276913612907006,0.6470559615694443,0.6660118674342516,0.6845471059286886,0.7026499697988492,0.7203090248879069,0.7375131173581739,0.7542513807361038,0.7705132427757893,0.7862884321366189,0.8015669848708765,0.8163392507171839,0.8305958991958126,0.8443279255020151,0.8575266561936523,0.8701837546695257,0.8822912264349533,0.8938414241512638,0.9048270524660196,0.9152411726209175,0.925077206834458,0.934328942456612,0.9429905358928644,0.9510565162951535,0.9585217890173758,0.9653816388332739,0.9716317329146739,0.9772681235681935,0.9822872507286887,0.986685944207868,0.9904614256966512,0.9936113105200084,0.9961336091431725,0.9980267284282716,0.9992894726405892,0.9999210442038161,0.9999210442038161,0.9992894726405892,0.9980267284282716,0.9961336091431725,0.9936113105200084,0.9904614256966512,0.986685944207868,0.9822872507286886,0.9772681235681935,0.971631732914674,0.9653816388332739,0.958521789017376,0.9510565162951536,0.9429905358928645,0.9343289424566121,0.925077206834458,0.9152411726209175,0.9048270524660195,0.8938414241512639,0.8822912264349533,0.8701837546695255,0.8575266561936522,0.8443279255020152,0.8305958991958127,0.816339250717184,0.8015669848708765,0.786288432136619,0.7705132427757893,0.754251380736104,0.7375131173581739,0.7203090248879067,0.7026499697988492,0.6845471059286885,0.6660118674342517,0.6470559615694446,0.6276913612907006,0.6079302976946056,0.5877852522924732,0.5672689491267564,0.5463943467342692,0.5251746299612956,0.5036232016357609,0.4817536741017152,0.459579860621488,0.4371157666509329,0.41437558099328387,0.39137366683720237,0.36812455268467775,0.34464292317451706,0.32094360980720926,0.2970415815770349,0.27295193551732505,0.24868988716485438,0.22427076094938145,0.1997099805144075,0.1750230589752763,0.15022558912075712,0.12533323356430454,0.10036171485121498,0.07532680552793304,0.05024431817976966,0.025130095443337813,1.2246467991473532e-16,-0.02513009544333757,-0.05024431817976942,-0.07532680552793279,-0.10036171485121473,-0.12533323356430429,-0.15022558912075687,-0.1750230589752761,-0.19970998051440725,-0.2242707609493812,-0.24868988716485502,-0.2729519355173252,-0.2970415815770351,-0.3209436098072095,-0.3446429231745172,-0.3681245526846783,-0.39137366683720215,-0.41437558099328364,-0.43711576665093266,-0.45957986062148776,-0.481753674101715,-0.5036232016357608,-0.5251746299612954,-0.546394346734269,-0.5672689491267562,-0.587785252292473,-0.6079302976946055,-0.6276913612907004,-0.6470559615694443,-0.6660118674342514,-0.6845471059286887,-0.7026499697988491,-0.7203090248879069,-0.737513117358174,-0.7542513807361038,-0.7705132427757894,-0.7862884321366191,-0.8015669848708764,-0.8163392507171839,-0.8305958991958128,-0.8443279255020153,-0.8575266561936525,-0.8701837546695256,-0.8822912264349534,-0.8938414241512636,-0.9048270524660194,-0.9152411726209175,-0.925077206834458,-0.9343289424566118,-0.9429905358928643,-0.9510565162951535,-0.958521789017376,-0.965381638833274,-0.9716317329146739,-0.9772681235681934,-0.9822872507286887,-0.9866859442078681,-0.9904614256966512,-0.9936113105200084,-0.9961336091431725,-0.9980267284282716,-0.9992894726405893,-0.9999210442038161,-0.9999210442038161,-0.9992894726405892,-0.9980267284282716,-0.9961336091431724,-0.9936113105200084,-0.9904614256966512,-0.9866859442078681,-0.9822872507286887,-0.9772681235681935,-0.971631732914674,-0.965381638833274,-0.9585217890173761,-0.9510565162951536,-0.9429905358928644,-0.934328942456612,-0.9250772068344579,-0.9152411726209176,-0.9048270524660199,-0.8938414241512637,-0.8822912264349535,-0.8701837546695258,-0.8575266561936528,-0.844327925502015,-0.8305958991958129,-0.8163392507171842,-0.8015669848708766,-0.7862884321366188,-0.7705132427757896,-0.7542513807361034,-0.737513117358174,-0.7203090248879068,-0.7026499697988496,-0.6845471059286883,-0.6660118674342518,-0.6470559615694443,-0.627691361290701,-0.607930297694605,-0.5877852522924734,-0.5672689491267565,-0.5463943467342689,-0.5251746299612954,-0.503623201635761,-0.48175367410171455,-0.4595798606214877,-0.4371157666509334,-0.4143755809932844,-0.3913736668372033,-0.36812455268467786,-0.34464292317451756,-0.3209436098072098,-0.29704158157703503,-0.27295193551732516,-0.24868988716485535,-0.2242707609493807,-0.1997099805144072,-0.175023058975276,-0.15022558912075767,-0.1253332335643038,-0.10036171485121509,-0.07532680552793272,-0.05024431817977022,-0.02513009544333705,-2.4492935982947064e-16,0.025130095443337445,0.05024431817976974,0.07532680552793311,0.1003617148512146,0.12533323356430506,0.1502255891207572,0.1750230589752755,0.1997099805144067,0.2242707609493802,0.24868988716485488,0.27295193551732466,0.2970415815770346,0.3209436098072094,0.3446429231745171,0.36812455268467736,0.39137366683720287,0.414375580993284,0.43711576665093294,0.45957986062148726,0.48175367410171566,0.5036232016357607,0.5251746299612957,0.5463943467342685,0.5672689491267568,0.5877852522924729,0.6079302976946054,0.6276913612907006,0.6470559615694446,0.6660118674342513,0.6845471059286893,0.7026499697988493,0.7203090248879065,0.7375131173581737,0.7542513807361031,0.7705132427757893,0.7862884321366185,0.8015669848708763,0.8163392507171838,0.8305958991958127,0.8443279255020147,0.8575266561936525,0.8701837546695256,0.8822912264349533,0.8938414241512634,0.9048270524660197,0.9152411726209174,0.925077206834458,0.9343289424566118,0.9429905358928646,0.9510565162951535,0.9585217890173758,0.9653816388332739,0.971631732914674,0.9772681235681934,0.9822872507286888,0.986685944207868,0.9904614256966513,0.9936113105200084,0.9961336091431724,0.9980267284282716,0.9992894726405892,0.9999210442038161,0.9999210442038161,0.9992894726405892,0.9980267284282716,0.9961336091431724,0.9936113105200084,0.9904614256966512,0.986685944207868,0.9822872507286886,0.9772681235681937,0.9716317329146738,0.9653816388332741,0.9585217890173761,0.9510565162951536,0.9429905358928645,0.934328942456612,0.9250772068344579,0.9152411726209173,0.9048270524660192,0.8938414241512641,0.8822912264349527,0.8701837546695259,0.8575266561936523,0.8443279255020151,0.8305958991958126,0.8163392507171837,0.8015669848708772,0.7862884321366195,0.7705132427757897,0.7542513807361041,0.737513117358174,0.7203090248879069,0.7026499697988491,0.6845471059286884,0.6660118674342526,0.6470559615694437,0.627691361290701,0.6079302976946058,0.5877852522924734,0.5672689491267566,0.546394346734269,0.5251746299612955,0.5036232016357604,0.48175367410171466,0.4595798606214886,0.4371157666509319,0.41437558099328453,0.3913736668372026,0.368124552684678,0.34464292317451684,0.3209436098072091,0.297041581577036,0.2729519355173261,0.2486898871648555,0.22427076094938167,0.1997099805144073,0.17502305897527612,0.15022558912075692,0.1253332335643039,0.1003617148512161,0.07532680552793196,0.05024431817977035,0.02513009544333806,3.6739403974420594e-16,-0.025130095443337323,-0.05024431817976961,-0.07532680552793299,-0.10036171485121537,-0.12533323356430492,-0.1502255891207562,-0.17502305897527715,-0.19970998051440658,-0.22427076094938095,-0.24868988716485477,-0.27295193551732544,-0.2970415815770353,-0.3209436098072084,-0.34464292317451617,-0.36812455268467725,-0.39137366683720193,-0.41437558099328387,-0.4371157666509328,-0.459579860621488,-0.48175367410171555,-0.5036232016357598,-0.5251746299612964,-0.5463943467342685,-0.567268949126756,-0.5877852522924728,-0.6079302976946053,-0.6276913612907005,-0.6470559615694444,-0.666011867434252,-0.6845471059286878,-0.7026499697988499,-0.7203090248879076,-0.7375131173581736,-0.7542513807361036,-0.770513242775788,-0.786288432136619,-0.8015669848708767,-0.8163392507171833,-0.8305958991958121,-0.8443279255020156,-0.857526656193652,-0.8701837546695255,-0.8822912264349524,-0.8938414241512638,-0.9048270524660197,-0.9152411726209171,-0.9250772068344576,-0.9343289424566124,-0.9429905358928643,-0.9510565162951534,-0.9585217890173758,-0.9653816388332739,-0.971631732914674,-0.9772681235681936,-0.9822872507286885,-0.9866859442078683,-0.9904614256966514,-0.9936113105200084,-0.9961336091431724,-0.9980267284282717,-0.9992894726405892,-0.9999210442038161,-0.9999210442038161,-0.9992894726405893,-0.9980267284282714,-0.9961336091431725,-0.9936113105200084,-0.9904614256966515,-0.986685944207868,-0.9822872507286886,-0.9772681235681937,-0.9716317329146742,-0.9653816388332737,-0.9585217890173761,-0.9510565162951538,-0.9429905358928645,-0.934328942456612,-0.9250772068344579,-0.9152411726209174,-0.90482705246602,-0.8938414241512634,-0.8822912264349528,-0.8701837546695259,-0.8575266561936524,-0.8443279255020142,-0.8305958991958126,-0.8163392507171837,-0.8015669848708773,-0.7862884321366195,-0.7705132427757886,-0.7542513807361042,-0.7375131173581742,-0.7203090248879083,-0.7026499697988492,-0.6845471059286885,-0.6660118674342526,-0.6470559615694451,-0.6276913612906998,-0.6079302976946059,-0.5877852522924735,-0.5672689491267567,-0.5463943467342691,-0.5251746299612956,-0.5036232016357605,-0.4817536741017163,-0.45957986062148715,-0.437115766650932,-0.41437558099328464,-0.3913736668372027,-0.3681245526846764,-0.34464292317451695,-0.3209436098072092,-0.29704158157703614,-0.2729519355173262,-0.24868988716485388,-0.22427076094938178,-0.19970998051440741,-0.17502305897527798,-0.15022558912075704,-0.125333233564304,-0.10036171485121623,-0.07532680552793385,-0.050244318179768696,-0.02513009544333818,-4.898587196589413e-16,0.025130095443337202,0.050244318179769494,0.07532680552793287,0.10036171485121524,0.12533323356430304,0.15022558912075784,0.17502305897527703,0.19970998051440647,0.22427076094938084,0.24868988716485638,0.2729519355173253,0.2970415815770352,0.32094360980720826,0.34464292317451606,0.3681245526846788,0.3913736668372018,0.41437558099328375,0.4371157666509311,0.45957986062148787,0.48175367410171543,0.5036232016357597,0.5251746299612947,0.5463943467342698,0.5672689491267559,0.5877852522924727,0.6079302976946052,0.6276913612907004,0.6470559615694444,0.6660118674342519,0.6845471059286877,0.7026499697988497,0.7203090248879076,0.7375131173581735,0.7542513807361035,0.7705132427757903,0.7862884321366189,0.8015669848708767,0.8163392507171832,0.830595899195812,0.8443279255020155,0.8575266561936519,0.8701837546695255,0.8822912264349523,0.8938414241512638,0.9048270524660196,0.915241172620917,0.9250772068344576,0.9343289424566124,0.9429905358928642,0.9510565162951534,0.9585217890173758,0.9653816388332739,0.971631732914674,0.9772681235681935,0.9822872507286885,0.9866859442078681,0.9904614256966513,0.9936113105200084,0.9961336091431724,0.9980267284282717,0.9992894726405892,0.9999210442038161,0.9999210442038161,0.9992894726405893,0.9980267284282716,0.9961336091431725,0.9936113105200085,0.9904614256966515,0.986685944207868,0.9822872507286886,0.9772681235681938,0.9716317329146742,0.9653816388332737,0.9585217890173761,0.9510565162951538,0.9429905358928646,0.9343289424566121,0.925077206834458,0.9152411726209174,0.90482705246602,0.8938414241512634,0.8822912264349528,0.870183754669526,0.8575266561936524,0.8443279255020143,0.8305958991958127,0.8163392507171838,0.8015669848708774,0.7862884321366196,0.7705132427757887,0.7542513807361043,0.7375131173581743,0.7203090248879084,0.7026499697988493,0.6845471059286886,0.6660118674342527,0.6470559615694452,0.6276913612906999,0.607930297694606,0.5877852522924736,0.5672689491267568,0.5463943467342692,0.5251746299612957,0.5036232016357606,0.48175367410171643,0.45957986062148726,0.4371157666509321,0.41437558099328475,0.3913736668372028,0.36812455268467653,0.3446429231745171,0.3209436098072093,0.29704158157703625,0.27295193551732466,0.248689887164854,0.22427076094938192,0.19970998051440755,0.17502305897527812,0.15022558912075717,0.12533323356430415,0.10036171485121634,0.07532680552793397,0.05024431817976882,0.0251300954433383,6.123233995736766e-16,-0.02513009544333708,-0.05024431817976937,-0.07532680552793275,-0.10036171485121512,-0.12533323356430293,-0.1502255891207577,-0.1750230589752769,-0.19970998051440633,-0.22427076094938073,-0.24868988716485624,-0.27295193551732516,-0.29704158157703336,-0.3209436098072098,-0.3446429231745193,-0.3681245526846787,-0.3913736668372017,-0.41437558099328203,-0.4371157666509326,-0.4595798606214893,-0.4817536741017153,-0.5036232016357596,-0.5251746299612962,-0.5463943467342682,-0.5672689491267573,-0.5877852522924726,-0.6079302976946036,-0.6276913612907004,-0.647055961569443,-0.6660118674342518,-0.6845471059286877,-0.7026499697988496,-0.7203090248879063,-0.7375131173581746,-0.7542513807361034,-0.7705132427757901,-0.7862884321366188,-0.8015669848708756,-0.8163392507171842,-0.8305958991958139,-0.8443279255020155,-0.8575266561936519,-0.8701837546695245,-0.8822912264349531,-0.8938414241512646,-0.9048270524660196,-0.915241172620917,-0.9250772068344583,-0.9343289424566117,-0.9429905358928647,-0.9510565162951534,-0.9585217890173753,-0.9653816388332738,-0.9716317329146735,-0.9772681235681935,-0.9822872507286884,-0.9866859442078681,-0.9904614256966511,-0.9936113105200085,-0.9961336091431724,-0.9980267284282717,-0.9992894726405892,-0.9999210442038161,-0.9999210442038161,-0.9992894726405892,-0.9980267284282716,-0.9961336091431725,-0.9936113105200087,-0.9904614256966513,-0.9866859442078678,-0.9822872507286887,-0.9772681235681938,-0.9716317329146739,-0.9653816388332742,-0.9585217890173756,-0.9510565162951538,-0.9429905358928652,-0.9343289424566121,-0.9250772068344587,-0.9152411726209175,-0.9048270524660201,-0.8938414241512636,-0.8822912264349537,-0.8701837546695251,-0.8575266561936525,-0.8443279255020143,-0.8305958991958127,-0.8163392507171849,-0.8015669848708764,-0.7862884321366175,-0.7705132427757888,-0.7542513807361043,-0.7375131173581755,-0.7203090248879072,-0.7026499697988481,-0.6845471059286886,-0.6660118674342528,-0.647055961569444,-0.6276913612907014,-0.6079302976946047,-0.5877852522924737,-0.5672689491267584,-0.5463943467342693,-0.5251746299612973,-0.5036232016357607,-0.48175367410171654,-0.45957986062148737,-0.4371157666509338,-0.41437558099328325,-0.3913736668372029,-0.36812455268467664,-0.3446429231745172,-0.3209436098072111,-0.29704158157703464,-0.27295193551732305,-0.2486898871648541,-0.22427076094938203,-0.1997099805144094,-0.17502305897527648,-0.15022558912075554,-0.12533323356430426,-0.10036171485121646,-0.07532680552793232,-0.050244318179770715,-0.02513009544333665,-7.347880794884119e-16,0.02513009544333518,0.050244318179769244,0.07532680552793085,0.100361714851215,0.12533323356430282,0.1502255891207576,0.17502305897527504,0.19970998051440797,0.2242707609493806,0.24868988716485613,0.27295193551732505,0.29704158157703325,0.3209436098072097,0.34464292317451917,0.3681245526846786,0.3913736668372016,0.4143755809932819,0.4371157666509325,0.4595798606214892,0.4817536741017152,0.5036232016357595,0.525174629961296,0.5463943467342681,0.5672689491267572,0.5877852522924725,0.6079302976946035,0.6276913612907002,0.6470559615694429,0.6660118674342517,0.6845471059286876,0.7026499697988495,0.7203090248879062,0.7375131173581745,0.7542513807361034,0.7705132427757901,0.7862884321366188,0.8015669848708755,0.816339250717184,0.8305958991958139,0.8443279255020154,0.8575266561936518,0.8701837546695245,0.8822912264349531,0.8938414241512644,0.9048270524660195,0.9152411726209169,0.9250772068344582,0.9343289424566116,0.9429905358928647,0.9510565162951533,0.9585217890173752,0.9653816388332738,0.9716317329146735,0.9772681235681935,0.982287250728689,0.9866859442078681,0.9904614256966511,0.9936113105200085,0.9961336091431724,0.9980267284282714,0.9992894726405891,0.9999210442038161,0.9999210442038161,0.9992894726405892,0.9980267284282716,0.9961336091431725,0.9936113105200087,0.9904614256966513,0.9866859442078684,0.9822872507286894,0.977268123568193,0.9716317329146739,0.9653816388332742,0.9585217890173757,0.9510565162951539,0.9429905358928653,0.9343289424566121,0.9250772068344588,0.9152411726209175,0.9048270524660187,0.8938414241512636,0.8822912264349538,0.8701837546695252,0.8575266561936526,0.8443279255020163,0.8305958991958148,0.8163392507171829,0.8015669848708765,0.7862884321366176,0.7705132427757888,0.7542513807361044,0.7375131173581756,0.7203090248879073,0.7026499697988507,0.6845471059286914,0.6660118674342502,0.6470559615694441,0.6276913612907015,0.6079302976946048,0.5877852522924738,0.5672689491267585,0.5463943467342695,0.5251746299612974,0.5036232016357608,0.4817536741017135,0.4595798606214875,0.43711576665093393,0.41437558099328337,0.39137366683720304,0.3681245526846801,0.34464292317452067,0.3209436098072079,0.29704158157703475,0.27295193551732316,0.24868988716485424,0.22427076094938214,0.19970998051440952,0.17502305897527662,0.15022558912075917,0.12533323356430087,0.10036171485121305,0.07532680552793244,0.05024431817977084,0.02513009544333677,8.572527594031472e-16,-0.025130095443335058,-0.050244318179769126,-0.07532680552793074,-0.10036171485121488,-0.1253332335643062,-0.15022558912075745,-0.17502305897527493,-0.19970998051440783,-0.22427076094938048,-0.24868988716485257,-0.27295193551732155,-0.29704158157703653,-0.3209436098072096,-0.34464292317451906,-0.3681245526846785,-0.3913736668372015,-0.4143755809932818,-0.4371157666509324,-0.4595798606214859,-0.48175367410171827,-0.5036232016357625,-0.5251746299612959,-0.546394346734268,-0.5672689491267571,-0.5877852522924725,-0.6079302976946035,-0.6276913612907001,-0.6470559615694428,-0.6660118674342516,-0.6845471059286901,-0.7026499697988495,-0.720309024887906,-0.7375131173581745,-0.7542513807361033,-0.7705132427757878,-0.7862884321366165,-0.8015669848708775,-0.816339250717184,-0.8305958991958138,-0.8443279255020154,-0.8575266561936518,-0.8701837546695244,-0.882291226434953,-0.8938414241512628,-0.9048270524660209,-0.9152411726209183,-0.9250772068344582,-0.9343289424566116,-0.9429905358928646,-0.9510565162951533,-0.9585217890173752,-0.9653816388332738,-0.9716317329146734,-0.9772681235681935,-0.982287250728689,-0.9866859442078681,-0.9904614256966511,-0.9936113105200085,-0.9961336091431724,-0.9980267284282714,-0.9992894726405891,-0.9999210442038161,-0.9999210442038161,-0.9992894726405892,-0.9980267284282716,-0.9961336091431725,-0.9936113105200087,-0.9904614256966513,-0.9866859442078685,-0.982287250728688,-0.977268123568193,-0.9716317329146739,-0.9653816388332742,-0.9585217890173757,-0.9510565162951539,-0.9429905358928653,-0.9343289424566122,-0.9250772068344588,-0.9152411726209176,-0.9048270524660187,-0.8938414241512637,-0.8822912264349538,-0.8701837546695252,-0.8575266561936526,-0.8443279255020163,-0.8305958991958148,-0.816339250717183,-0.8015669848708765,-0.7862884321366176,-0.7705132427757889,-0.7542513807361045,-0.7375131173581757,-0.7203090248879074,-0.7026499697988507,-0.6845471059286863,-0.6660118674342503,-0.6470559615694442,-0.6276913612907016,-0.6079302976946049,-0.5877852522924739,-0.5672689491267585,-0.5463943467342696,-0.5251746299612975,-0.5036232016357609,-0.4817536741017136,-0.4595798606214876,-0.43711576665093405,-0.4143755809932835,-0.39137366683720315,-0.3681245526846802,-0.3446429231745208,-0.320943609807208,-0.29704158157703486,-0.2729519355173233,-0.24868988716485435,-0.22427076094938228,-0.19970998051440964,-0.17502305897527673,-0.15022558912075928,-0.12533323356430098,-0.10036171485121317,-0.07532680552793257,-0.05024431817977096,-0.025130095443336893,-9.797174393178826e-16
